Comment,Sentiment
Bihar ko barbad karega nitish.,1
Who does not have any principle is Nitish .,0
Wtf ak47😯,0
火災があったのはラブホテルじゃん。。。,1
Good luck sri lanka team win the match 🇱🇰❤️💪,2
මොකුත් කියන්නෑ සිංහ්ල්ලයට තේරෙන්නැති නිසා,1
"Vipaksa unta raja magul biththara 
Amathiyata kondapanana ..gattu thiranaya wanaskaranawa.",1
රාජපක්ෂ kaalakanni වගේම meponsiyath  රට haansi karalama makabaawila යැයි wage .,1
සේනාධි ගුරාට සේවන්දි මෑනියන්ගේ  පිහිටයි.😂😂,1
Yako oita wada hodai mokuthma anayanaya nokara lankawe minissuth marenda erala pitaratin minssu anayanaya karanam,1
Ape..aege...thiyena....keeli...tika....aran...anna..puluwande,1
Mewa ratin  gennath barida apita,1
Thiroda ratha sadaha petrol labadena pamanaya wedikaranu,1
"If ""Rule of Law"" can be implemented, this country still has some hope. BTW please do take action against those who have slandered  and attacked the chief judge and the jurisdiction institution.",1
"Nobody is a clear winner here. It is a great lesson for Politicians out there. But I beliwve there are still pretty much many more ""Najib"" out there in our Political & Government institutions.",1
This gives hope to all malaysian citizens...justice is prevail...,2
Hopefully after this...our judiciary system will always be free from corrupt politicians,1
What a victory for Malaysians!   Much thanks to the Judiciary that refuse to take nonsense to delay and frustrate.   PMs are not fallible and you can’t  get away with crimes as such.   That also goes to show that politicians are not invincible and must be accountable for their actions.   Tahniah!,1
"Semoga Malaysia semakin berjaya
From Indonesia",1
"2 rekod die buat

1)Perdana menteri pertama yang dijatuhkan melalui pilihan raya
2)Perdana menteri pertama ke penjara.....",1
Alhamdullilah....semoga najib tabah dan terima ini sebangai pengajaran yg amat berharga dlm hidupnya,1
"Peribahasa ‘orang tamak selalu rugi’ tu benar. Apa lagi yang tak cukup dengan Jawatan dan Gaji yang besar sebagai Perdana Menteri? Apa yang kurang dalam kehidupan seorang Perdana Menteri? Lebih menyedihkan, seorang muslim, beragama Islam, seorang pemimpin yg sepatutnya jadi teladan tapi berkelakuan sebaliknya. Semalam, beliau buat sumpah laknat, hari ni beliau ke penjara. Sedangkan semua bukti telah ditunjukkan di mahkamah bahawa ternyata beliau melakukan kesalahan, beliau masih berani bersumpah dengan nama Allah. Begitu mudah ucap dan permainkan nama Allah serta agamanya. Cukup ada seorang penyangak Najib di Malaysia ni, jangan kita benarkan dan lahirkan lebih ramai penyangak seperti Najib di masa akan datang. Jangan jadikan Malaysia kotor dan jijik di pndangan negara dunia lain.",1
"Peluang membela diri sejak minggu lalu disia-siakan dengan tindakan bersumpah laknat, berpakat malukan CJ Dan sandiwara.. Memang tiada niat nak Bela diri kerana terjerat habis dengan penipuan sendiri..!!",1
It’s really unfortunate that the intended target was missed.,0
My heartfelt condolences to the  car,1
"RIP to the Toyota Lancruiser also killed in the bombing.  It would have reach a retiring million Km mark with proper motor oil, transmission oil and gear cases maintenance. It will be missed by the local dealership & mechanic.",0
I feel so bad for the victim of that bombing. My heart goes out to the car.,0
"Sucks to suck, Dugin. Unfortunate a car was destroyed in the process.",0
Ukrainians express their deepest condolences to the vehicle she was in.,1
"Slava Ukraini !! I really hope that Mr. Dugin knows what the pain is when losing your shared ones.. like all the parents in Ukraine who lost daughters, sons, babies,Mom and Dad during that sad war !",0
"The ignorance of the people vilifying someone who tragically was assassinated is asinine. Also doesn't help, when you realize that Russia is using her death as a Franz Ferdinand moment. So yeah keep vilifying til your world ends, not a threat an analyzation.

With this, Russia won't stop til Ukraine falls.",0
"I’m dead serious about this, he switched cars at the last second, now why would he do that? Felt his safety was in danger? Something doesn’t  add up about all this.",0
"I feel bad for the daughter, not for the father",0
The case was brought to Federal Court only to have another year of freedom. His side clearly had no proper counter arguments from the start. Pity the court of having to deal with this drama.,0
"My salute to the judges. They are not swayed by threats, accusations against them. Justice is served.",2
This is the real meaning of MERDEKA...for RAKYAT.🙏,2
Imagine a Prime Minister this corrupted. Can you think of the people in his circle?,0
Fair and transparent trial and appeal despite vile attempts to delay and frustrate justice,0
"The best day of my life, the best news ever. Whatever goes around comes around. Justice prevailed, thank God",2
There is hope for our nation! Thank you to the prosecution and judiacry.,2
This year Merdeka is probably one of the most memorable ones after Najib's final verdict. The judges are our last straw of hope to bring corruptors behind the bars,2
"The court had done its job. Now the rakyat's turn. If BN wins the next PRU, it'll likely be that they ask for royal pardon to free him. It'll be difficult to know if Agong will grant it seeing this is a serious crime of trustworthiness and integrity. We do not know. It's our job to make sure BN has no such opportunity.",0
Finally justice has been served to Najib Razak!,1
